flight_issues.flightnum,flight_issues.num_delays,flight_issues.avg_delay,flight_issues.total_delay,flight_issues.num_cancellations
1761,893,33.95632698768197,30323,26
429,1309,23.164247517188695,30322,46
810,1145,26.466375545851527,30304,24
1849,1112,27.22661870503597,30276,16
1277,1212,24.976897689768975,30272,22
219,1392,21.742097701149426,30265,18
1275,1095,27.63744292237443,30263,28
128,1154,26.216637781629117,30254,35
1601,897,33.710144927536234,30238,34
314,1143,26.388451443569554,30162,26
1409,1163,25.927773000859844,30154,25
465,1013,29.75518262586377,30142,30
2527,833,36.168067226890756,30128,10
581,1165,25.818884120171674,30079,28
70,1142,26.30910683012259,30045,58
1183,1142,26.302977232924693,30038,44
1886,931,32.255639097744364,30030,34
1722,896,33.512276785714285,30027,15
1473,1153,26.017346053772766,29998,14
248,1128,26.58776595744681,29991,21
520,1147,26.135135135135137,29977,52
1169,897,33.39241917502787,29953,20
381,1361,21.99044819985305,29929,43
1776,1178,25.370967741935484,29887,23
1248,1039,28.756496631376322,29878,77
1281,1118,26.71556350626118,29868,28
1687,1114,26.809694793536803,29866,37
2081,840,35.554761904761904,29866,7
117,1217,24.537387017255547,29862,21
2750,895,33.36424581005586,29861,20
1283,1048,28.466603053435115,29833,32
384,1038,28.734104046242773,29826,33
141,954,31.242138364779873,29805,64
534,1264,23.568037974683545,29790,34
1563,989,30.04246713852376,29712,22
781,1159,25.63330457290768,29709,40
664,891,33.34006734006734,29706,31
1247,1131,26.26083112290009,29701,19
1082,827,35.87787182587666,29671,34
496,1313,22.588728103579587,29659,35
374,1159,25.559965487489215,29624,43
847,984,30.101626016260163,29620,45
573,1201,24.64029975020816,29593,39
138,1148,25.770034843205575,29584,95
1457,1150,25.718260869565217,29576,34
909,1083,27.29824561403509,29564,20
649,1056,27.957386363636363,29523,38
588,1083,27.240997229916896,29502,31
1844,847,34.81700118063755,29490,52
1672,921,32.00542888165038,29477,38
22,1118,26.336314847942756,29444,82
1128,991,29.63673057517659,29370,37
2035,735,39.94421768707483,29359,37
670,914,32.10393873085339,29343,14
19,1028,28.534046692607003,29333,25
480,1346,21.77934621099554,29315,25
1591,1124,26.040925266903916,29270,13
987,932,31.40236051502146,29267,26
1162,1010,28.96831683168317,29258,40
1215,1184,24.69847972972973,29243,43
2018,1001,29.142857142857142,29172,36
683,1181,24.696020321761218,29166,25
1255,965,30.219689119170983,29162,31
1030,1240,23.491129032258065,29129,61
1523,766,38.01174934725849,29117,43
506,1248,23.302083333333332,29081,26
522,1083,26.848568790397046,29077,53
1272,1043,27.861936720997125,29060,22
1241,967,30.028955532574972,29038,68
535,985,29.477157360406093,29035,27
1143,1286,22.573872472783826,29030,26
386,1160,25.01896551724138,29022,38
83,1075,26.975813953488373,28999,14
1593,1115,25.96681614349776,28953,33
1167,993,29.143001007049346,28939,36
322,982,29.467413441955195,28937,34
1101,966,29.94927536231884,28931,48
245,1101,26.27702089009991,28931,16
643,838,34.52267303102625,28930,45
1676,896,32.268973214285715,28913,22
672,1043,27.71620325982742,28908,21
1546,788,36.67258883248731,28898,46
1611,755,38.24900662251655,28878,19
1478,942,30.64968152866242,28872,43
1632,1013,28.480750246791708,28851,25
657,1011,28.514342235410485,28828,24
635,948,30.40717299578059,28826,31
1592,1270,22.68818897637795,28814,34
486,1212,23.77062706270627,28810,38
1292,870,33.10344827586207,28800,41
1192,1103,26.087035358114235,28774,25
113,996,28.87550200803213,28760,34
1454,1032,27.8468992248062,28738,38
1139,889,32.30933633295838,28723,46
1629,1064,26.9953007518797,28723,26
841,1249,22.99279423538831,28718,39
334,1091,26.32172318973419,28717,32
449,1055,27.202843601895733,28699,23
306,1022,28.061643835616437,28679,17
936,1048,27.35496183206107,28668,27
1419,1095,26.17716894977169,28664,20
270,1084,26.428966789667896,28649,25
1417,1057,27.098391674550616,28643,28
1011,1055,27.139336492890994,28632,29
646,989,28.950455005055613,28632,18
207,869,32.94706559263521,28631,34
1115,830,34.48795180722892,28625,40
119,1137,25.16622691292876,28614,22
537,1049,27.2697807435653,28606,38
8,1213,23.56636438582028,28586,25
1430,903,31.64451827242525,28575,63
1599,1218,23.458949096880133,28573,20
364,1281,22.29664324746292,28562,29
1807,1105,25.8289592760181,28541,28
1209,1055,27.043601895734596,28531,53
585,1075,26.47813953488372,28464,73
1262,881,32.26901248581158,28429,18
1284,1166,24.371355060034304,28417,40
1942,1141,24.902716914986854,28414,23
610,1095,25.9324200913242,28396,43
242,1132,25.08303886925795,28394,33
394,1307,21.722264728385618,28391,32
731,925,30.68972972972973,28388,21
422,1213,23.399835119538334,28384,50
1068,933,30.419078242229368,28381,23
464,1296,21.887345679012345,28366,28
886,728,38.95467032967033,28359,37
1547,904,31.36725663716814,28356,36
860,1075,26.372093023255815,28350,22
1086,1184,23.92820945945946,28331,63
1269,1008,28.10515873015873,28330,35
1075,995,28.46130653266332,28319,16
550,1138,24.849736379613358,28279,47
858,1163,24.310404127257094,28273,29
130,1320,21.416666666666668,28270,44
1519,896,31.526785714285715,28248,28
2082,822,34.34306569343066,28230,35
1159,968,29.15702479338843,28224,17
324,1152,24.49565972222222,28219,16
1119,1027,27.45180136319377,28193,41
797,953,29.583420776495277,28193,30
280,1234,22.83711507293355,28181,37
2,1345,20.947955390334574,28175,18
746,985,28.593908629441625,28165,24
1114,936,30.069444444444443,28145,30
809,978,28.763803680981596,28131,33
1295,1240,22.643548387096775,28078,20
1025,980,28.64387755102041,28071,49
2044,1168,24.03253424657534,28070,33
1723,936,29.988247863247864,28069,15
1296,1019,27.53091265947007,28054,27
1442,1126,24.901420959147426,28039,34
762,1130,24.81061946902655,28036,40
1435,1014,27.641025641025642,28028,24
1163,1125,24.91288888888889,28027,21
1150,837,33.47072879330944,28015,27
790,1149,24.37946040034813,28012,50
758,1037,26.97685631629701,27975,43
1092,942,29.673036093418258,27952,40
95,1209,23.116625310173696,27948,39
1510,974,28.681724845995895,27936,45
1070,939,29.750798722044728,27936,28
1267,1089,25.647382920110193,27930,34
404,1135,24.6079295154185,27930,23
420,841,33.199762187871585,27921,22
1040,1052,26.53231939163498,27912,36
495,1155,24.151515151515152,27895,47
17,1161,24.02411714039621,27892,31
76,1105,25.226244343891402,27875,29
1819,878,31.744874715261957,27872,30
1103,914,30.456236323851204,27837,34
989,1322,21.0393343419062,27814,13
973,1147,24.234524847428073,27797,22
1178,908,30.601321585903083,27786,22
945,1194,23.26046901172529,27773,30
1160,1208,22.97682119205298,27756,42
1145,909,30.52145214521452,27744,30
1938,1021,27.156709108716946,27727,32
1051,988,28.055668016194332,27719,48
4,1231,22.50446791226645,27703,23
1256,886,31.232505643340858,27672,22
124,1253,22.07581803671189,27661,60
796,1121,24.67350579839429,27659,32
568,1158,23.879965457685664,27653,39
645,878,31.48861047835991,27647,38
818,869,31.78596087456847,27622,42
1529,906,30.467991169977925,27604,56
1279,1063,25.92662276575729,27560,28
655,1031,26.7274490785645,27556,27
1228,1061,25.9688972667295,27553,24
1466,1105,24.920361990950227,27537,23
885,1145,24.041048034934498,27527,27
648,934,29.467880085653103,27523,45
218,1115,24.68340807174888,27522,28
1587,1058,26.00945179584121,27518,19
696,934,29.38865096359743,27449,24
1589,1058,25.934782608695652,27439,35
1028,812,33.789408866995075,27437,50
1218,934,29.356531049250535,27419,36
1526,1018,26.917485265225935,27402,20
51,1093,25.039341262580056,27368,15
121,1163,23.522785898538263,27357,23
1574,966,28.314699792960663,27352,16
1577,1141,23.943032427695005,27319,32
516,889,30.714285714285715,27305,33
241,1042,26.15451055662188,27253,57
970,791,34.442477876106196,27244,24
1495,1189,22.904962153069807,27234,37
808,1232,22.0974025974026,27224,34
1402,1106,24.588607594936708,27195,30
499,1128,24.078014184397162,27160,36
1925,1044,25.96934865900383,27112,22
1118,1328,20.403614457831324,27096,23
1207,926,29.2548596112311,27090,37
891,1124,24.096975088967973,27085,36
1859,1129,23.98937112488928,27084,22
880,1209,22.376344086021504,27053,28
1622,825,32.776969696969694,27041,17
1264,1076,25.11245353159851,27021,51
920,1329,20.32129420617005,27007,27
1883,913,29.54983570646221,26979,26
1054,935,28.814973262032087,26942,29
37,1139,23.644424934152767,26931,55
2358,715,37.623776223776225,26901,17
887,806,33.33870967741935,26871,23
77,926,29.009719222462202,26863,23
1411,1053,25.45299145299145,26802,32
953,972,27.56584362139918,26794,31
681,1002,26.733532934131738,26787,38
1129,1070,25.029906542056075,26782,35
1728,775,34.553548387096775,26779,24
851,1056,25.356060606060606,26776,26
1731,997,26.845536609829487,26765,26
504,1194,22.41038525963149,26758,41
1259,1080,24.76851851851852,26750,20
680,1116,23.9668458781362,26747,40
978,944,28.3135593220339,26728,27
802,1028,25.994163424124512,26722,22
1111,923,28.928494041170097,26701,29
462,839,31.818831942789036,26696,24
1074,974,27.40246406570842,26690,37
2222,882,30.26077097505669,26690,13
1522,1157,23.063958513396717,26685,28
798,1006,26.525844930417495,26685,25
1422,1080,24.708333333333332,26685,15
482,1121,23.7921498661909,26671,27
850,942,28.282377919320595,26642,15
154,1071,24.85060690943044,26615,42
1416,1088,24.456801470588236,26609,31
421,970,27.42061855670103,26598,59
785,784,33.910714285714285,26586,14
125,939,28.29286474973376,26567,12
908,911,29.15477497255763,26560,29
962,1018,26.083497053045186,26553,23
1692,812,32.679802955665025,26536,41
938,1030,25.763106796116507,26536,20
2368,840,31.548809523809524,26501,40
1487,1171,22.630230572160546,26500,73
882,852,31.0962441314554,26494,31
156,1131,23.41025641025641,26477,42
1615,1109,23.869251577998195,26471,54
564,958,27.62212943632568,26462,43
1541,830,31.87831325301205,26459,27
922,878,30.06378132118451,26396,30
195,1029,25.611273080660837,26354,19
1805,757,34.71994715984148,26283,26
1076,1124,23.358540925266905,26255,36
673,1043,25.15052732502397,26232,28
1499,816,32.14093137254902,26227,13
806,949,27.621707060063226,26213,49
458,1158,22.629533678756477,26205,22
742,1110,23.603603603603602,26200,16
388,918,28.4760348583878,26141,17
653,863,30.28968713789108,26140,52
1098,993,26.318227593152063,26134,42
1465,953,27.389296956977965,26102,21
1515,989,26.364004044489384,26074,35
1154,895,29.127374301675978,26069,32
1702,834,31.23860911270983,26053,25
335,1047,24.780324737344795,25945,66
1122,964,26.889004149377595,25921,45
343,1233,21.019464720194648,25917,36
1418,995,26.024120603015074,25894,30
1493,898,28.832962138084632,25892,34
612,998,25.93687374749499,25885,39
1903,974,26.553388090349078,25863,20
1043,1222,21.162847790507364,25861,25
296,884,29.238687782805428,25847,16
1774,827,31.249093107617895,25843,33
204,1453,17.779766001376462,25834,52
1725,968,26.68595041322314,25832,25
1528,946,27.292811839323466,25819,28
956,1073,24.024231127679403,25778,32
316,918,28.040305010893245,25741,20
1479,868,29.64516129032258,25732,22
1133,1121,22.944692239072257,25721,56
1243,898,28.616926503340757,25698,34
214,1014,25.33629191321499,25691,15
252,944,27.208686440677965,25685,30
812,905,28.376795580110496,25681,37
1481,1085,23.621198156682027,25629,31
2967,752,34.05452127659574,25609,4
1065,850,30.103529411764708,25588,35
888,1045,24.479425837320573,25581,29
994,1018,25.12573673870334,25578,24
523,1118,22.87567084078712,25575,32
122,1059,24.124645892351275,25548,51
412,1094,23.284277879341865,25473,29
1590,1035,24.590338164251207,25451,31
2096,1125,22.616,25443,17
1294,1047,24.2865329512894,25428,19
536,990,25.68080808080808,25424,22
960,1092,23.27930402930403,25421,26
630,1251,20.314948041566748,25414,24
1136,825,30.791515151515153,25403,37
172,1185,21.41856540084388,25381,16
595,1126,22.512433392539965,25349,19
1720,1062,23.85969868173258,25339,23
570,1109,22.843101893597836,25333,37
1451,919,27.537540805223067,25307,17
16,1208,20.939569536423843,25295,42
315,996,25.373493975903614,25272,14
514,917,27.54525627044711,25259,28
710,950,26.583157894736843,25254,33
1055,710,35.53380281690141,25229,16
1403,875,28.826285714285714,25223,36
60,1139,22.12993854258121,25206,46
1452,963,26.142263759086187,25175,27
1251,1144,22.005244755244757,25174,29
4174,599,42.010016694490815,25164,45
2070,932,26.97961373390558,25145,24
471,762,32.988188976377955,25137,37
97,913,27.514786418400877,25121,18
1651,721,34.828016643550626,25111,23
329,1012,24.797430830039527,25095,67
433,1034,24.248549323017407,25073,48
1072,865,28.953757225433527,25045,21
140,979,25.579162410623084,25042,79
1014,734,34.11716621253406,25042,34
497,1019,24.570166830225713,25037,36
223,1087,23.006439742410304,25008,35
1091,928,26.90948275862069,24972,50
1034,905,27.584530386740333,24964,12
1191,1236,20.191747572815533,24957,29
693,731,34.120383036935706,24942,29
948,824,30.19781553398058,24883,37
1545,889,27.95275590551181,24850,23
1588,784,31.695153061224488,24849,42
1584,852,29.164319248826292,24848,29
1142,831,29.84717208182912,24803,26
691,1083,22.8938134810711,24794,54
94,1029,24.091350826044703,24790,26
686,835,29.645508982035928,24754,38
805,1035,23.91594202898551,24753,32
2516,788,31.389593908629443,24735,9
549,1054,23.462049335863377,24729,44
2048,902,27.407982261640797,24722,35
1600,760,32.517105263157895,24713,41
2055,998,24.748496993987978,24699,15
24,1114,22.163375224416516,24690,77
295,857,28.808634772462078,24689,10
1488,1054,23.420303605313094,24685,23
2005,823,29.938031591737545,24639,23
1106,1070,23.017757009345793,24629,46
304,1174,20.9778534923339,24628,24
90,1002,24.534930139720558,24584,53
2064,896,27.428571428571427,24576,29
318,794,30.94206549118388,24568,15
1180,1012,24.26086956521739,24552,18
1512,1024,23.943359375,24518,22
903,1176,20.82482993197279,24490,27
1624,610,40.11639344262295,24471,30
2083,881,27.733257661748013,24433,14
167,991,24.646821392532797,24425,18
1031,1022,23.891389432485322,24417,33
183,1033,23.636979670861567,24417,20
1477,1003,24.339980059820537,24413,26
1604,1041,23.447646493756004,24409,30
1659,651,37.474654377880185,24396,22
1000,968,25.15805785123967,24353,18
1001,1088,22.38235294117647,24352,26
1638,713,34.09256661991585,24308,30
139,842,28.852731591448933,24294,69
2292,486,49.98559670781893,24293,59
444,859,28.239813736903375,24258,23
135,1202,20.176372712146424,24252,26
2045,741,32.723346828609984,24248,31
729,1009,24.021803766105055,24238,19
1188,847,28.608028335301064,24231,20
1661,818,29.621026894865526,24230,20
1463,925,26.167567567567566,24205,27
1003,1045,23.155980861244018,24198,55
982,1085,22.283870967741937,24178,15
1633,945,25.561904761904763,24156,25
1432,890,27.13258426966292,24148,17
1097,977,24.715455475946776,24147,34
1652,559,43.166368515205725,24130,33
1474,794,30.3816120906801,24123,27
1047,1078,22.376623376623378,24122,31
2546,926,26.017278617710584,24092,8
118,1082,22.25046210720887,24075,35
1507,965,24.944041450777203,24071,26
282,1082,22.22735674676525,24050,32
652,1054,22.81214421252372,24044,38
2933,611,39.34533551554828,24040,13
87,899,26.724137931034484,24025,36
1364,855,28.08654970760234,24014,27
1202,935,25.678074866310162,24009,34
406,1121,21.4157002676182,24007,33
757,961,24.971904266389178,23998,16
661,896,26.767857142857142,23984,35
804,723,33.16459197786999,23978,28
1607,973,24.639260020554985,23974,42
902,934,25.66488222698073,23971,25
1265,830,28.849397590361445,23945,38
126,982,24.373727087576373,23935,21
1861,577,41.429809358752166,23905,12
567,1163,20.539982803095445,23888,50
1046,857,27.866977829638273,23882,12
1081,816,29.262254901960784,23878,40
966,794,30.06045340050378,23868,18
4361,575,41.49391304347826,23859,46
1414,829,28.767189384800965,23848,37
1770,926,25.744060475161987,23839,29
1710,689,34.59216255442671,23834,17
1647,779,30.59178433889602,23831,16
150,973,24.490236382322713,23829,29
1492,999,23.85085085085085,23827,27
1635,773,30.82406209573092,23827,27
4340,574,41.49651567944251,23819,54
669,976,24.399590163934427,23814,30
1120,1013,23.500493583415597,23806,35
1108,733,32.46111869031378,23794,27
2024,760,31.298684210526314,23787,27
1929,917,25.92802617230098,23776,18
2332,629,37.79650238473768,23774,16
1110,789,30.069708491761723,23725,29
4422,382,62.075916230366495,23713,16
229,1200,19.74416666666667,23693,40
1235,710,33.34507042253521,23675,16
1705,881,26.86606129398411,23669,26
86,799,29.618272841051315,23665,10
1869,822,28.787104622871045,23663,31
1117,1089,21.709825528007347,23642,29
483,1043,22.664429530201343,23639,59
1990,767,30.804432855280314,23627,20
733,757,31.191545574636724,23612,28
845,1095,21.533333333333335,23579,22
600,989,23.83417593528817,23572,49
142,1014,23.22189349112426,23547,61
714,971,24.238928939237898,23536,32
1093,905,25.987845303867402,23519,33
1468,608,38.6233552631579,23483,21
103,1056,22.213068181818183,23457,16
1135,940,24.947872340425533,23451,45
1580,895,26.201117318435752,23450,25
1682,808,29.018564356435643,23447,39
194,1106,21.198915009041592,23446,17
1245,851,27.53819036427732,23435,48
715,1031,22.720659553831233,23425,17
